"","sub","model","rr","pu","rho","offset","bestfit"
"801","x0nfe7hwu2yt5az","perc_offset",2,1,0.059212884066129,0.000552743096869701,"perc_offset"
"802","x0nfe7hwu2yt5az","perc_offset",2,2,0.0829903978052126,5.16234965886042e-09,"perc_offset"
"803","x0nfe7hwu2yt5az","perc_offset",3,1,0.018670864617075,-0.000206896710337245,"perc_offset"
"804","x0nfe7hwu2yt5az","perc_offset",3,2,0.187242798353909,0.0576131687242796,"value_alt_offset"
"805","x0ztn8ulz4wsjnf","perc_offset",1,1,0.834705075445816,0.271604938271605,"value_alt_offset"
"806","x0ztn8ulz4wsjnf","perc_offset",1,2,0.462962962962963,0.296296296296296,"value_alt_offset"
"807","x0ztn8ulz4wsjnf","perc_offset",2,1,0.316186556928478,0.518518516797735,"value_alt_offset"
"808","x0ztn8ulz4wsjnf","perc_offset",2,2,0.473936899862826,0.58161865569273,"value_alt_offset"
"809","x0ztn8ulz4wsjnf","perc_offset",3,1,0.944444444444444,0.814814814814815,"value_alt_offset"
"810","x0ztn8ulz4wsjnf","perc_offset",3,2,0.685185185185185,0.757201646090535,"value_alt_offset"
"811","x31a150jh7x0sc3","perc_offset",1,1,0.833333333333333,0.223136716963878,"value_alt_offset"
"812","x31a150jh7x0sc3","perc_offset",1,2,0.216049382716049,0.222222222222222,"value_alt_offset"
"813","x31a150jh7x0sc3","perc_offset",2,1,0.0925925925925926,0.246913580246914,"value_alt_offset"
"814","x31a150jh7x0sc3","perc_offset",2,2,0.199588477366255,0.246608748666362,"value_alt_offset"
"815","x31a150jh7x0sc3","perc_offset",3,1,0.141975308641975,0.419753086419753,"value_alt_offset"
"816","x31a150jh7x0sc3","perc_offset",3,2,0.598765432098765,0.271604938271605,"value_alt_offset"
"817","x6cu75oy88jq32r","perc_offset",1,1,0.83455265965554,0.595337331268507,"value_alt_offset"
"818","x6cu75oy88jq32r","perc_offset",1,2,0.401234567901235,0.301783264746228,"value_alt_offset"
"819","x6cu75oy88jq32r","perc_offset",2,1,0.135116598079561,0.548696798531995,"value_alt_offset"
"820","x6cu75oy88jq32r","perc_offset",2,2,0.771604938271605,0.691358024117763,"value_alt_offset"
"821","x6cu75oy88jq32r","perc_offset",3,1,0.0555555555555556,0.510288065843621,"value_alt_offset"
"822","x6cu75oy88jq32r","perc_offset",3,2,0.450617283950617,0.567901234567901,"value_alt_offset"
"823","y71fvh7ol8vycb2","perc_offset",1,1,0.537037037037037,0.222222222222223,"value_alt_offset"
"824","y71fvh7ol8vycb2","perc_offset",1,2,0.388888888888889,0.224965706447188,"perc_offset"
"825","y71fvh7ol8vycb2","perc_offset",2,1,0.217421124828532,0.496570644718792,"value_alt_offset"
"826","y71fvh7ol8vycb2","perc_offset",2,2,0.314814814814815,0.493827160493827,"value_alt_offset"
"827","y71fvh7ol8vycb2","perc_offset",3,1,0.347736625514403,0.60082304526749,"value_alt_offset"
"828","y71fvh7ol8vycb2","perc_offset",3,2,0.204618198445359,0.748056698673953,"perc_offset"
"829","zdzld8scpb2ydmo","perc_offset",1,1,0.0807041609510745,0.00274348422496562,"value_alt_offset"
"830","zdzld8scpb2ydmo","perc_offset",1,2,0.150205761316872,0.205761316872428,"value_alt_offset"
"831","zdzld8scpb2ydmo","perc_offset",2,1,0.0925925925925926,-1.72078429283573e-09,"perc_offset"
"832","zdzld8scpb2ydmo","perc_offset",2,2,0.12962962962963,0.181069958847737,"value_alt_offset"
"833","zdzld8scpb2ydmo","perc_offset",3,1,0.0884773662551441,0.17283950617284,"value_alt_offset"
"834","zdzld8scpb2ydmo","perc_offset",3,2,0.0925925925921992,0.222222222222232,"value_alt_offset"
"835","zqr31esvemh6qkz","perc_offset",1,1,0.98559670781893,0.567901234567901,"perc_offset"
"836","zqr31esvemh6qkz","perc_offset",1,2,0.746456332877266,0.469135802469136,"perc_offset"
"837","zqr31esvemh6qkz","perc_offset",2,1,0.475308641975309,0.271604938271605,"value_alt_offset"
"838","zqr31esvemh6qkz","perc_offset",2,2,0.154320987654321,0.17283950617284,"value_alt_offset"
"839","zqr31esvemh6qkz","perc_offset",3,1,0.0925925229008732,0.444444444444444,"value_alt_offset"
"840","zqr31esvemh6qkz","perc_offset",3,2,0.0185693237819438,0.315312502741691,"value_alt_offset"
