"","sub","model","rr","pu","rho","omega","lambda","offset","bestfit"
"411","hmfoy1dyl3p0oyx","full_offset",2,1,0.0349794238683128,0.166666666666667,1.66666666666667,0.148148148148148,"value_alt_offset"
"412","hmfoy1dyl3p0oyx","full_offset",2,2,0.0555555555555556,0.0912208504801098,1.79012345583413,0.37037037037037,"value_alt_offset"
"413","hmfoy1dyl3p0oyx","full_offset",3,1,0.0555555555555556,0.0226337448559671,1.66666666666667,0.148148148148148,"value_alt_offset"
"414","hmfoy1dyl3p0oyx","full_offset",3,2,0.00617283950617287,0.0500685871056242,1.28257887517147,0.197530864197531,"value_alt_offset"
"415","hvawyrkxreuq7d8","full_offset",1,1,0.051440329218107,0.319404223610899,1.21399176954733,0.0493827160493825,"value_alt_offset"
"416","hvawyrkxreuq7d8","full_offset",1,2,0.981481481481481,0.792181069958848,3.88888888888889,0.17283950617284,"value_alt_offset"
"417","hvawyrkxreuq7d8","full_offset",2,1,0.0432098765432099,0.224279835390946,2.41197988111568,-0.0246913580246914,"value_alt_offset"
"418","hvawyrkxreuq7d8","full_offset",2,2,0.166666666666667,0.179012345679012,1.66666666666667,-0.0740740740740741,"value_alt_offset"
"419","hvawyrkxreuq7d8","full_offset",3,1,0.0554031397652797,0.611111111111111,4.39643347050754,-0.0740740740740741,"value_alt_offset"
"420","hvawyrkxreuq7d8","full_offset",3,2,0.83196159122085,0.5,8.49794238683127,-0.0493827160493795,"value_alt_offset"
"421","jdewbyn3agn01fj","full_offset",1,1,0.240893156531017,0.0925925925925926,3.55965196512877,0.197530864197531,"value_alt_offset"
"422","jdewbyn3agn01fj","full_offset",1,2,0.0445816186556928,0.0308641975308642,1.04938271604938,0.123456790123457,"value_alt_offset"
"423","jdewbyn3agn01fj","full_offset",2,1,0.0185185185185185,0.0185178921534358,2.16049382716049,0.0329218106995885,"value_alt_offset"
"424","jdewbyn3agn01fj","full_offset",2,2,0.351851851851852,0.388888888888889,5,-0.213991769547325,"value_alt_offset"
"425","jdewbyn3agn01fj","full_offset",3,1,0.0555555555838812,0.969135802469136,2.03703703703704,0,"value_alt_offset"
"426","jdewbyn3agn01fj","full_offset",3,2,0.12962962962963,0.0185185185185185,3.14814814814815,-0.0740740740740741,"value_alt_offset"
"427","je7gumyhw5zyax5","full_offset",1,1,0.12962962962963,0.166666666666667,1.28257887527769,0.0731595793324187,"value_alt_offset"
"428","je7gumyhw5zyax5","full_offset",1,2,0.0308641975308642,0.166666666666667,1.79012345679012,0.00823045267489708,"value_alt_offset"
"429","je7gumyhw5zyax5","full_offset",2,1,0.0349794238683128,0.12962962962963,2.28395061728395,-0.0164609053497943,"value_alt_offset"
"430","je7gumyhw5zyax5","full_offset",2,2,0.0102880658436214,0.104938271604938,2.40740740740741,-0.0576131687242798,"value_alt_offset"
"431","je7gumyhw5zyax5","full_offset",3,1,0.0555555555555556,0.121399176954733,3.2304547656487,-0.0987654320987654,"value_alt_offset"
"432","je7gumyhw5zyax5","full_offset",3,2,0.0185185185185185,0.265432098765432,2.64060356652949,-0.0740740740740741,"value_alt_offset"
"433","jk1c41xga9cmsrf","full_offset",1,1,0.0267489711934157,0.294238683127572,2.32510288065844,-0.0164609053497943,"value_alt_offset"
"434","jk1c41xga9cmsrf","full_offset",1,2,0.0555555555555556,0.302469135802469,2.53086419753086,-0.0246913580246914,"value_alt_offset"
"435","jk1c41xga9cmsrf","full_offset",2,1,0.0322359396433471,0.166666666666667,2.65381293502007,-0.0246909398743751,"value_alt_offset"
"436","jk1c41xga9cmsrf","full_offset",2,2,0.0555553464803974,0.0432098765432099,4.30041152263374,-0.0246913580246914,"value_alt_offset"
"437","jk1c41xga9cmsrf","full_offset",3,1,0.0390946502057613,0.051440329218107,4.62962962962963,-0.0411522633744856,"value_alt_offset"
"438","jk1c41xga9cmsrf","full_offset",3,2,0.0596707818930041,0.0555555555555556,4.17701118280298,-0.0356652949245542,"value_alt_offset"
"439","jvcerddevc3rwm0","full_offset",1,1,0.0432098765432099,0.104938271604938,4.12208504801097,-0.00274348422496573,"value_alt_offset"
"440","jvcerddevc3rwm0","full_offset",1,2,0.12962962962963,0.0555555555555556,3.14814814814815,0,"value_alt_offset"
"441","jvcerddevc3rwm0","full_offset",2,1,0.0427526291723823,0.294238683127572,4.87654320987654,0.0173754000914497,"value_alt_offset"
"442","jvcerddevc3rwm0","full_offset",2,2,0.104938271604938,0.327160493827161,5,-0.0987654320987654,"value_alt_offset"
"443","jvcerddevc3rwm0","full_offset",3,1,0.0555555555555556,0.314814814814815,5.74074074074074,0,"value_alt_offset"
"444","jvcerddevc3rwm0","full_offset",3,2,0.0925925925925926,0.314814814814815,9.44444444444444,0.00823045267489708,"perc_offset"
"445","k3j8o90rkvw7tal","full_offset",1,1,0.0925925928793898,0.232510288065844,1.33744855967078,0.123456790123457,"value_alt_offset"
"446","k3j8o90rkvw7tal","full_offset",1,2,0.0925925925925926,0.240740740740741,2.0370370373557,0.123456790123457,"value_alt_offset"
"447","k3j8o90rkvw7tal","full_offset",2,1,0.216049382716049,0.202331889318327,4.50617283950617,-0.123456790123457,"value_alt_offset"
"448","k3j8o90rkvw7tal","full_offset",2,2,0.239368998628258,0.166666666666667,3.7517146776406,-0.0740740740740741,"value_alt_offset"
"449","k3j8o90rkvw7tal","full_offset",3,1,0.0555555555555556,0.220164609053498,2.77777777777778,-0.0740740740740741,"value_alt_offset"
"450","k3j8o90rkvw7tal","full_offset",3,2,0.0925419963724591,0.117283950617289,4.6159122085048,-0.0247929685507551,"value_alt_offset"
"451","k7xa918wsdj832n","full_offset",1,1,0.0308641975308642,0.00891632373113857,1.61179698216735,0.0631001371742113,"value_alt_offset"
"452","k7xa918wsdj832n","full_offset",1,2,0.0596707818930041,0.0427526291723823,1.66666666666667,0.074074074074074,"value_alt_offset"
"453","k7xa918wsdj832n","full_offset",2,1,0.104938271604938,0.179012345679012,2.77777777777778,-0.0740740740740741,"value_alt_offset"
"454","k7xa918wsdj832n","full_offset",2,2,0.141975308641975,0.290123456790123,3.76543209876543,0.074074074074074,"value_alt_offset"
"455","k7xa918wsdj832n","full_offset",3,1,0.0432098765432099,0.228395061728395,2.65432098765432,0,"value_alt_offset"
"456","k7xa918wsdj832n","full_offset",3,2,0.0432098765432099,0.294238683127572,4.46502893913801,0.0356652949245542,"value_alt_offset"
"457","kp5boe0z4uwwu7r","full_offset",1,1,0.0555555555555556,0.722222222222222,2.77777777777778,-0.0246913580246914,"value_alt_offset"
"458","kp5boe0z4uwwu7r","full_offset",1,2,0.117283950617284,0.648148148148148,2.65432098765427,-0.065843621399177,"value_alt_offset"
"459","kp5boe0z4uwwu7r","full_offset",2,1,0.179012345679012,0.95679012345679,3.27160493827161,-0.0987654320990277,"perc_offset"
"460","kp5boe0z4uwwu7r","full_offset",2,2,0.0308641975308642,0.907407407407407,3.27160493827161,-0.106995884773663,"value_alt_offset"
"461","kp5boe0z4uwwu7r","full_offset",3,1,0.0679012345679013,0.561728395061728,2.98353909465021,-0.230452674897119,"value_alt_offset"
"462","kp5boe0z4uwwu7r","full_offset",3,2,0.0967078189300412,0.648148148148148,3.14814814814421,-0.222222222222222,"value_alt_offset"
"463","ktwcurcgfv59jnc","full_offset",1,1,0.0555555555555556,0.277777777745911,1.31001371742113,-0.0219478737997256,"value_alt_offset"
"464","ktwcurcgfv59jnc","full_offset",1,2,0.0432098765432099,0.166666666666667,0.637860082304527,0.17283950617284,"value_alt_offset"
"465","ktwcurcgfv59jnc","full_offset",2,1,0.166666666666667,0.0939812697928839,0.185185185185185,0.296296296296296,"value_alt_offset"
"466","ktwcurcgfv59jnc","full_offset",2,2,0.0185185185185185,0.166666666666667,0.884773662551441,0.345577401818828,"value_alt_offset"
"467","ktwcurcgfv59jnc","full_offset",3,1,0.0309150027942895,0.216049382716049,2.03703703703704,-0.148148148148148,"value_alt_offset"
"468","ktwcurcgfv59jnc","full_offset",3,2,0.0390946502057613,0.194101508916324,2.53086419753086,-0.123456790123457,"value_alt_offset"
"469","kug2nygmmndpth5","full_offset",1,1,0.0432098765432099,0.203703703703704,2.40740740740741,-0.0987654320987654,"value_alt_offset"
"470","kug2nygmmndpth5","full_offset",1,2,0.0432098765432099,0.228395061728395,3.14814814814815,-0.296601127876848,"value_alt_offset"
"471","kug2nygmmndpth5","full_offset",2,1,0.0679012345679013,0.244855967078189,2.16049382716049,-0.0740740740740741,"value_alt_offset"
"472","kug2nygmmndpth5","full_offset",2,2,0.0637878899068759,0.0679012345679013,2.39368998628258,0.0274348422496571,"value_alt_offset"
"473","kug2nygmmndpth5","full_offset",3,1,0.0308641975308642,0.137860082304527,1.6803840877915,-0.0987654320987654,"value_alt_offset"
"474","kug2nygmmndpth5","full_offset",3,2,0.0555555478120312,0.240740740740741,1.66666666666623,-0.00826432285051393,"value_alt_offset"
"475","l7kobq2fs7s15go","full_offset",1,1,0.0843621399176955,0.672839506172839,1.41975308641975,0.082304526748971,"value_alt_offset"
"476","l7kobq2fs7s15go","full_offset",1,2,0.166666666666667,0.166666666666667,1.66666666666667,-6.37326857955145e-11,"value_alt_offset"
"477","l7kobq2fs7s15go","full_offset",2,1,0.0555555555555556,0.751028806584362,2.05075445816187,0,"value_alt_offset"
"478","l7kobq2fs7s15go","full_offset",2,2,0.0267489711934157,0.730909922267947,2.77777778064575,0.0329218106995885,"value_alt_offset"
"479","l7kobq2fs7s15go","full_offset",3,1,0.0555555555555558,0.01440329218107,2.07818930041152,-0.00548696844993135,"value_alt_offset"
"480","l7kobq2fs7s15go","full_offset",3,2,0.281893004115226,0.170781892908516,5.12345679012307,-0.411522633744856,"value_alt_offset"
"481","le6z045m543xskj","full_offset",1,1,0.0884265609917188,0.623456790123457,0.925925925925926,-0.0740740740740741,"perc_offset"
"482","le6z045m543xskj","full_offset",1,2,0.0683584819387289,0.87037037037037,1.25971720354728,0,"value_alt_offset"
"483","le6z045m543xskj","full_offset",2,1,0.0185185185185185,0.763374485596708,0.884773662551441,-0.0740740740740741,"value_alt_offset"
"484","le6z045m543xskj","full_offset",2,2,0.0198902606310014,0.646776406035665,0.788751714677641,4.18150316150445e-07,"value_alt_offset"
"485","le6z045m543xskj","full_offset",3,1,0.0432098765432099,0.788065843621399,1.54320987654321,0.0164609053497944,"value_alt_offset"
"486","le6z045m543xskj","full_offset",3,2,0.240740740740741,0.537037037037037,1.6666666666671,-0.148148148148148,"value_alt_offset"
"487","lnhuzvcq72odm0l","full_offset",1,1,0.203703703703704,0.0761316872427984,5.61728395061728,0.074074074074074,"value_alt_offset"
"488","lnhuzvcq72odm0l","full_offset",1,2,0.12962962962963,0.216049382716049,3.35390946502058,0.082304526748971,"value_alt_offset"
"489","lnhuzvcq72odm0l","full_offset",2,1,0.0925925925925926,0.12962962962963,4.25925925925926,0,"value_alt_offset"
"490","lnhuzvcq72odm0l","full_offset",2,2,0.141992243729784,0.16803840877915,7.09877170435351,-0.0411522633744856,"value_alt_offset"
"491","lnhuzvcq72odm0l","full_offset",3,1,0.277777777777384,0.401234567901235,3.90260631001372,-0.224954416388649,"value_alt_offset"
"492","lnhuzvcq72odm0l","full_offset",3,2,0.388888888888889,0.0432098765432099,6.85185185185185,0,"value_alt_offset"
"493","lq01y2l4zvsfb6u","full_offset",1,1,0.0555555564159472,0.150205761316872,1.54320987654321,0.074074074074074,"value_alt_offset"
"494","lq01y2l4zvsfb6u","full_offset",1,2,0.0308641975308642,0.125514403292181,2.28395061728395,-0.0246913580246914,"value_alt_offset"
"495","lq01y2l4zvsfb6u","full_offset",2,1,0.12962962962963,0.0555555555555556,1.2962962962963,-0.148148148148148,"value_alt_offset"
"496","lq01y2l4zvsfb6u","full_offset",2,2,0.0185185185185185,0.87037037037037,1.66666666666667,0.288065843621399,"value_alt_offset"
"497","lq01y2l4zvsfb6u","full_offset",3,1,0.0679012345679013,0.146090534979424,2.36625514498891,-0.320987654320988,"value_alt_offset"
"498","lq01y2l4zvsfb6u","full_offset",3,2,0.20370370370366,0.166666666666667,5.37494284407865,-0.0740740740743363,"value_alt_offset"
"499","lqk83qqxe3xs6ss","full_offset",1,1,0.16803840877915,0.0198902606310014,4.1358024691358,0.074074074074074,"value_alt_offset"
"500","lqk83qqxe3xs6ss","full_offset",1,2,0.166666666666667,0.845679012345679,3.51851851851852,0.213991769547325,"value_alt_offset"
"501","lqk83qqxe3xs6ss","full_offset",2,1,0.0226337448559671,0.810013717421125,3.35390946502058,0.123456790123457,"value_alt_offset"
"502","lqk83qqxe3xs6ss","full_offset",2,2,0.0555557646307137,0.265432098765432,3.64197523120673,0.0246914974081303,"value_alt_offset"
"503","lqk83qqxe3xs6ss","full_offset",3,1,0.0925925925925926,0.203703703703704,2.7365690641106,-0.0823045267489712,"value_alt_offset"
"504","lqk83qqxe3xs6ss","full_offset",3,2,0.051440329218107,0.734567901234568,2.65432098765432,0.0576131687242796,"value_alt_offset"
"505","lucnd0k3f5h8ez4","full_offset",1,1,0.0185183094433604,0.0980789338170496,1.84499314128944,-0.0438957475994514,"value_alt_offset"
"506","lucnd0k3f5h8ez4","full_offset",1,2,0.0144032921810694,0.269547325102881,2.81893004115226,-0.0411522633744856,"value_alt_offset"
"507","lucnd0k3f5h8ez4","full_offset",2,1,0.0925925925925926,0.141969663612706,4.50617911176092,-0.046639231824417,"value_alt_offset"
"508","lucnd0k3f5h8ez4","full_offset",2,2,0.01440329218107,0.160722450845908,5.37037037037037,-0.0429812528577961,"value_alt_offset"
"509","lucnd0k3f5h8ez4","full_offset",3,1,0.0925925925925926,0.133744855967078,5.49382716049383,-0.0740740740740741,"value_alt_offset"
"510","lucnd0k3f5h8ez4","full_offset",3,2,0.0432098765432099,0.129782045419906,5.49535131839659,-0.0496875476299344,"value_alt_offset"
"511","m603l2rxt7hfqax","full_offset",1,1,0.0679070886723289,0.154320987654321,1.79012345679012,0.0246913580246915,"value_alt_offset"
"512","m603l2rxt7hfqax","full_offset",1,2,0.117283950618464,0.12962962962963,1.2962962962963,0.074074074074074,"value_alt_offset"
"513","m603l2rxt7hfqax","full_offset",2,1,0.0679012345679013,0.257201646090535,2.03703703703704,0.115192467272943,"value_alt_offset"
"514","m603l2rxt7hfqax","full_offset",2,2,0.0555555555555556,0.253086419753086,3.02469135802469,-0.0740740740740741,"value_alt_offset"
"515","m603l2rxt7hfqax","full_offset",3,1,0.0679012345679013,0.0637860082304527,3.02469135802469,0,"value_alt_offset"
"516","m603l2rxt7hfqax","full_offset",3,2,0.131001371742113,0.154320987654321,8.49794238683127,-0.0164609053497943,"perc_offset"
"517","m72afjrfmn9ycnm","full_offset",1,1,0.141975308641975,0.290123456790123,0.308641975308642,-0.419753086419753,"perc_offset"
"518","m72afjrfmn9ycnm","full_offset",1,2,0.12962962962963,0.87037037037037,1.04938271604938,-0.0740740740740741,"perc_offset"
"519","m72afjrfmn9ycnm","full_offset",2,1,0.179012345679012,0.833333333333333,1.66666666666667,-0.222222222222222,"perc_offset"
"520","m72afjrfmn9ycnm","full_offset",2,2,0.0925925925925926,0.541152263374486,0.432098765432148,0.0246913580246915,"perc_offset"
"521","m72afjrfmn9ycnm","full_offset",3,1,0.0555555555555556,0.833333333333333,1.29629629916427,-0.233196159122085,"perc_offset"
"522","m72afjrfmn9ycnm","full_offset",3,2,0.166666666666667,0.574074074074074,1.66666666666667,-0.296296296296296,"value_alt_offset"
"523","m8fuvpkggx3r7sw","full_offset",1,1,0.0596707818930041,0.796296296296296,3.35390319276583,0.0740778374198388,"value_alt_offset"
"524","m8fuvpkggx3r7sw","full_offset",1,2,0.0432098765432099,0.177640603566529,3.4636488340192,0.109739368998628,"value_alt_offset"
"525","m8fuvpkggx3r7sw","full_offset",2,1,0.166666666666667,0.94444381721897,4.62962970706487,0.101508916323731,"value_alt_offset"
"526","m8fuvpkggx3r7sw","full_offset",2,2,0.0925925925925926,0.537037037037037,2.53137225016512,0.074074074074074,"value_alt_offset"
"527","m8fuvpkggx3r7sw","full_offset",3,1,0.0555555555555556,0.574074074074074,2.77777777777778,-0.148148148148148,"value_alt_offset"
"528","m8fuvpkggx3r7sw","full_offset",3,2,0.462962962962963,0.277777777777778,6.11111111111111,-0.148148148148148,"value_alt_offset"
"529","mdtwfshb8x8v70p","full_offset",1,1,0.0679012345679013,0.277777777777778,3.43621399176955,-1.12900585390596e-05,"value_alt_offset"
"530","mdtwfshb8x8v70p","full_offset",1,2,0.12962962962963,0.833333333333333,4.62962962962963,0.074074074074074,"value_alt_offset"
"531","mdtwfshb8x8v70p","full_offset",2,1,0.0432098765432099,0.537037037323834,3.88888888888889,-0.0987654320987654,"value_alt_offset"
"532","mdtwfshb8x8v70p","full_offset",2,2,0.0925419964043254,0.993979576284103,4.58847736625514,-0.0246913735117401,"value_alt_offset"
"533","mdtwfshb8x8v70p","full_offset",3,1,0.00480109739369001,0.944438172189701,4.5062481065631,0.0274348422496571,"value_alt_offset"
"534","mdtwfshb8x8v70p","full_offset",3,2,0.0925925925925926,0.845679012345679,2.77777777777778,0,"value_alt_offset"
"535","mghqo7uxufw84xb","full_offset",1,1,0.0555555555555556,0.660493803929921,1.17283950617284,0,"perc_offset"
"536","mghqo7uxufw84xb","full_offset",1,2,0.0555555555555556,0.792181069958848,1.3009252202977,0,"perc_offset"
"537","mghqo7uxufw84xb","full_offset",2,1,0.0555555555555556,0.944444444444444,1.2962962962963,0.00274348422496562,"value_alt_offset"
"538","mghqo7uxufw84xb","full_offset",2,2,0.0226337448559671,0.541152263374486,1.13168724279835,-0.0164609053497943,"value_alt_offset"
"539","mghqo7uxufw84xb","full_offset",3,1,0.0185185185185185,0.52880658436214,1.31001371742113,0.0246913580246915,"value_alt_offset"
"540","mghqo7uxufw84xb","full_offset",3,2,0.0308641975308642,0.849794238683128,1.46090534979424,0.00823045267489708,"value_alt_offset"
"541","mmjryby874fs60o","full_offset",1,1,0.253086419753086,0.290123456786583,1.95473251028807,0.11522633744856,"value_alt_offset"
"542","mmjryby874fs60o","full_offset",1,2,0.0145557079713459,0.310699588477366,2.28242436862961,0.0411522633744854,"value_alt_offset"
"543","mmjryby874fs60o","full_offset",2,1,0.0308641975308642,0.253086420039884,1.41975308641975,0.074074074074074,"value_alt_offset"
"544","mmjryby874fs60o","full_offset",2,2,0.104938271604938,0.0555555555555556,3.91632373113855,0,"value_alt_offset"
"545","mmjryby874fs60o","full_offset",3,1,0.166666666666667,0.351851851851852,3.51851851851852,0,"value_alt_offset"
"546","mmjryby874fs60o","full_offset",3,2,0.0555555555555556,0.166666666666667,4.87501905197378,-0.0164610447332331,"value_alt_offset"
"547","n56opcxqwcyuk97","full_offset",1,1,0.0912208504801098,0.833333333333333,1.2962962962963,0,"value_alt_offset"
"548","n56opcxqwcyuk97","full_offset",1,2,0.167123914037494,0.500000000000393,2.7732053040695,0,"value_alt_offset"
"549","n56opcxqwcyuk97","full_offset",2,1,0.12962962962963,0.5,1.70781893004115,0,"value_alt_offset"
"550","n56opcxqwcyuk97","full_offset",2,2,0.104938271604938,0.911522633744856,2.40740740740741,-0.148148148148148,"value_alt_offset"
"551","n56opcxqwcyuk97","full_offset",3,1,0.166666666666667,0.759259259259259,1.62549558652795,-0.0740740757948573,"value_alt_offset"
"552","n56opcxqwcyuk97","full_offset",3,2,0.0560128029263832,0.783950617283951,1.66717472790484,-0.0768175582990398,"value_alt_offset"
"553","np2r7s44c0nxgg5","full_offset",1,1,0.421810699588477,0.726489864349947,5.36884621246761,-0.0493827160493827,"value_alt_offset"
"554","np2r7s44c0nxgg5","full_offset",1,2,0.5,0.833333333333333,5.00050805263425,-0.0740740740740741,"value_alt_offset"
"555","np2r7s44c0nxgg5","full_offset",2,1,0.5,0.0925925925925926,7.59259259259259,-0.148148148148148,"value_alt_offset"
"556","np2r7s44c0nxgg5","full_offset",2,2,0.0925925925925926,0.664609053497942,4.62962962962963,0.0493827160493825,"value_alt_offset"
"557","np2r7s44c0nxgg5","full_offset",3,1,0.94459686023472,0.388888888888889,6.11111111111111,-0.219478737997256,"perc_offset"
"558","np2r7s44c0nxgg5","full_offset",3,2,0.569958847736626,0.0555555555555556,5.37037037037037,-0.37037037037037,"value_alt_offset"
"559","nrv57g0kvh6lz31","full_offset",1,1,0.0925925925925926,0.00617283950617287,1.17283950617284,0.0496875476299343,"value_alt_offset"
"560","nrv57g0kvh6lz31","full_offset",1,2,0.12962962962963,0.907407407407407,3.51851851851852,0,"value_alt_offset"
"561","nrv57g0kvh6lz31","full_offset",2,1,0.0185185185185185,0.0185185185185185,2.24279835390946,0.074074074074074,"value_alt_offset"
"562","nrv57g0kvh6lz31","full_offset",2,2,0.141975308641975,0.0801961083168216,5.61728395061728,0,"value_alt_offset"
"563","nrv57g0kvh6lz31","full_offset",3,1,0.0308641975308642,0.685185185185185,1.54320987654321,0,"value_alt_offset"
"564","nrv57g0kvh6lz31","full_offset",3,2,0.0555555555555556,0.166683601754475,2.78235025148605,0,"value_alt_offset"
"565","nvk3jd25saegh24","full_offset",1,1,0.0679012345679013,0.561728418292302,0.665294924554184,0,"perc_offset"
"566","nvk3jd25saegh24","full_offset",1,2,0.0925925925925926,0.796296296296296,0.925925925925926,0,"perc_offset"
"567","nvk3jd25saegh24","full_offset",2,1,0.0514346686699224,0.611105257006815,0.273416680057723,-0.333333333333334,"perc_offset"
"568","nvk3jd25saegh24","full_offset",2,2,0.0198902606310014,0.504115226337449,0.692729766803841,0,"perc_offset"
"569","nvk3jd25saegh24","full_offset",3,1,0.0185185185185187,0.833333333333333,0.925925925925926,-0.33744869905422,"perc_offset"
"570","nvk3jd25saegh24","full_offset",3,2,0.0555555555555556,0.796296296296296,0.555555555555556,-0.0740740740740741,"value_alt_offset"
"571","oemn8dnelyez9dr","full_offset",1,1,0.0761316872427984,0.59861301630849,3.35390946502058,0.148148148148148,"value_alt_offset"
"572","oemn8dnelyez9dr","full_offset",1,2,0.339506172839506,0.314831749807024,2.77777777777778,0.247828074988569,"value_alt_offset"
"573","oemn8dnelyez9dr","full_offset",2,1,0.0555555555555556,0.611111111111111,1.66666666666667,0.222233512280761,"value_alt_offset"
"574","oemn8dnelyez9dr","full_offset",2,2,0.0679012345679013,0.133744855967078,3.14814814814815,-0.296296296296296,"value_alt_offset"
"575","oemn8dnelyez9dr","full_offset",3,1,0.277777777777778,0.154320987654321,2.65432098765432,-0.0740740740953183,"value_alt_offset"
"576","oemn8dnelyez9dr","full_offset",3,2,0.5,0.0555555555555556,7.22222222222222,-0.222222222222222,"perc_offset"
"577","oeu4jokoabrwtua","full_offset",1,1,0.0925925925925926,0.261316872427984,1.29629629534031,-0.0164609053497943,"value_alt_offset"
"578","oeu4jokoabrwtua","full_offset",1,2,0.166666666666667,0.166666666666667,1.2962962962963,0.074074074074074,"value_alt_offset"
"579","oeu4jokoabrwtua","full_offset",2,1,0.0555555555555556,0.131441684025132,1.41975308641975,0.0329218106995885,"value_alt_offset"
"580","oeu4jokoabrwtua","full_offset",2,2,0.179012345679012,0.191358024691358,2.77777776917386,-0.123456790123457,"value_alt_offset"
"581","oeu4jokoabrwtua","full_offset",3,1,0.166666667527058,0.722222222222222,2.03703703703704,0.0740740740740642,"value_alt_offset"
"582","oeu4jokoabrwtua","full_offset",3,2,0.0555557646307137,0.277777777777778,3.64197530864198,-0.22223351056024,"value_alt_offset"
"583","p0ptwsbjrbx9q9b","full_offset",1,1,0.0596707818930041,0.808641975308642,1.91358024691358,-0.0493827160493827,"value_alt_offset"
"584","p0ptwsbjrbx9q9b","full_offset",1,2,0.0560128029263832,0.82921747977041,1.66666666666667,0,"value_alt_offset"
"585","p0ptwsbjrbx9q9b","full_offset",2,1,0.0665294924554184,0.685185185185185,1.66666666666667,0,"value_alt_offset"
"586","p0ptwsbjrbx9q9b","full_offset",2,2,0.0226337448559671,0.981481481492104,2.16049382716049,0,"value_alt_offset"
"587","p0ptwsbjrbx9q9b","full_offset",3,1,0.0308642672225836,0.574074074074074,2.36625514403292,-0.222222222222222,"value_alt_offset"
"588","p0ptwsbjrbx9q9b","full_offset",3,2,0.0925925925925926,0.623609205913733,2.40588324950465,-0.0493827160493827,"value_alt_offset"
"589","p2sp49zl9919q87","full_offset",1,1,0.0555555555555556,0.0308641975308642,1.02194787379973,0.0987654320987654,"value_alt_offset"
"590","p2sp49zl9919q87","full_offset",1,2,0.01440329218107,0.266803840877915,2.32510288065844,0.0493827160493825,"value_alt_offset"
"591","p2sp49zl9919q87","full_offset",2,1,0.0253772290809328,0.0925925925925926,1.91358024691358,0.00274348422496562,"value_alt_offset"
"592","p2sp49zl9919q87","full_offset",2,2,0.0185185185185185,0.121399176954733,2.36625514403292,-0.123456790123457,"value_alt_offset"
"593","p2sp49zl9919q87","full_offset",3,1,0.0679012345679013,0.166666666666667,2.20164609053498,-0.0493827160493827,"value_alt_offset"
"594","p2sp49zl9919q87","full_offset",3,2,0.0308641975308642,0.327160493827161,2.65432098765432,-0.114921505868008,"value_alt_offset"
"595","p2v49387cgj37sn","full_offset",1,1,0.018516636842097,0.0518975765889298,1.42432556012803,0.00823045267515932,"value_alt_offset"
"596","p2v49387cgj37sn","full_offset",1,2,0.0226337448559671,0.0912208504801098,2.57201646090142,0.00823045267489708,"value_alt_offset"
"597","p2v49387cgj37sn","full_offset",2,1,0.00754458161865578,0.314814814814815,1.91358024691358,0.0384087791495198,"value_alt_offset"
"598","p2v49387cgj37sn","full_offset",2,2,0.0925925925925926,0.12962962962963,4.25925925925926,0,"value_alt_offset"
"599","p2v49387cgj37sn","full_offset",3,1,0.0560128029263832,0.13374485596708,4.21810699588477,0,"value_alt_offset"
"600","p2v49387cgj37sn","full_offset",3,2,0.0185185185185185,0.166666666666667,5.01371742112483,0.00274348422496562,"value_alt_offset"
"601","pjp6ertnjw1vb6j","full_offset",1,1,0.0308641975308642,0.277777777777778,1.2962962962963,0.123456790123457,"value_alt_offset"
"602","pjp6ertnjw1vb6j","full_offset",1,2,0.203703703703704,0.240740740740741,2.77625361987502,0,"value_alt_offset"
"603","pjp6ertnjw1vb6j","full_offset",2,1,0.0308641975308642,0.0925756575047842,2.28395061728395,1.12900585389486e-05,"value_alt_offset"
"604","pjp6ertnjw1vb6j","full_offset",2,2,0.0226337448559671,0.281893004115226,3.47736625514403,-0.00823045267489708,"value_alt_offset"
"605","pjp6ertnjw1vb6j","full_offset",3,1,0.01440329218107,0.154320987654321,2.77777777777778,-0.0329218106995884,"value_alt_offset"
"606","pjp6ertnjw1vb6j","full_offset",3,2,0.0185185185185185,0.215592135345222,4.25925925925926,-0.0987654320987654,"value_alt_offset"
"607","pojfe0tpsdoned2","full_offset",1,1,0.0555555555555556,0.098079561042524,1.17283950617284,0.0987654320987654,"value_alt_offset"
"608","pojfe0tpsdoned2","full_offset",1,2,0.154320987654321,0.318930040865466,1.29680434893055,0.106995884773663,"value_alt_offset"
"609","pojfe0tpsdoned2","full_offset",2,1,0.019889633405527,0.150205761316872,2.28395061728395,-0.0329218106995884,"value_alt_offset"
"610","pojfe0tpsdoned2","full_offset",2,2,0.0185185185185185,0.0884773662551441,2.81893004115226,0.00823045267489708,"value_alt_offset"
"611","pojfe0tpsdoned2","full_offset",3,1,0.0679012345679013,0.104938271604938,3.35389064825634,-0.0740740740740741,"value_alt_offset"
"612","pojfe0tpsdoned2","full_offset",3,2,0.0308641975308788,0.0802469135802469,3.14814814814815,-0.0987654320987654,"value_alt_offset"
"613","pv8gfb6dwc0u8md","full_offset",1,1,0.129471568810084,0.314814814815995,0.43057460752934,0.123456790123457,"value_alt_offset"
"614","pv8gfb6dwc0u8md","full_offset",1,2,0.0185185185185185,0.261316872427984,1.66666666666667,0.0658436213991769,"value_alt_offset"
