"","sub","pu","ou","full_offset","perc_offset","value_alt_offset","bestfit","rr"
"803","x0nfe7hwu2yt5az",1,3,257.087568982649,239.149869280581,242.732750819434,"perc_offset",3
"804","x0nfe7hwu2yt5az",2,3,321.543229855075,334.794615144291,321.081716707371,"value_alt_offset",3
"805","x0ztn8ulz4wsjnf",1,1,251.514033784422,275.282579195469,248.137378602604,"value_alt_offset",1
"806","x0ztn8ulz4wsjnf",2,1,247.800672281208,254.627504687556,244.249040691923,"value_alt_offset",1
"807","x0ztn8ulz4wsjnf",1,2,247.844885250341,258.434797730974,244.286554780807,"value_alt_offset",2
"808","x0ztn8ulz4wsjnf",2,2,248.754072070821,260.844508407881,245.232141794456,"value_alt_offset",2
"809","x0ztn8ulz4wsjnf",1,3,247.92543852513,253.272574430357,244.676898853996,"value_alt_offset",3
"810","x0ztn8ulz4wsjnf",2,3,248.206221847229,250.824523258433,244.596414548679,"value_alt_offset",3
"811","x31a150jh7x0sc3",1,1,309.597107041889,308.964770621721,306.80490118609,"value_alt_offset",1
"812","x31a150jh7x0sc3",2,1,315.373601219664,344.96929225651,321.17804642484,"full_offset",1
"813","x31a150jh7x0sc3",1,2,359.64231390783,370.518489572792,355.775074171573,"value_alt_offset",2
"814","x31a150jh7x0sc3",2,2,257.705140920396,268.350802273241,255.109885861598,"value_alt_offset",2
"815","x31a150jh7x0sc3",1,3,301.826919174443,327.734766155927,300.533065096945,"value_alt_offset",3
"816","x31a150jh7x0sc3",2,3,260.751080049656,307.505385630665,257.579948526351,"value_alt_offset",3
"817","x6cu75oy88jq32r",1,1,251.143498820103,317.601545165459,248.994367658046,"value_alt_offset",1
"818","x6cu75oy88jq32r",2,1,257.67253710907,261.505195520606,254.957410247405,"value_alt_offset",1
"819","x6cu75oy88jq32r",1,2,274.794158463224,321.959915954982,273.3993432536,"value_alt_offset",2
"820","x6cu75oy88jq32r",2,2,252.027029986486,302.889722150467,249.152991168793,"value_alt_offset",2
"821","x6cu75oy88jq32r",1,3,270.748288972528,332.295620494146,267.992862238086,"value_alt_offset",3
"822","x6cu75oy88jq32r",2,3,268.054041661477,333.214825239821,264.533414747587,"value_alt_offset",3
"823","y71fvh7ol8vycb2",1,1,246.391342130082,257.057802770272,242.824658222451,"value_alt_offset",1
"824","y71fvh7ol8vycb2",2,1,247.448701582691,254.568157534692,243.934335917985,"value_alt_offset",1
"825","y71fvh7ol8vycb2",1,2,246.52903452084,249.896048270443,242.967443746335,"value_alt_offset",2
"826","y71fvh7ol8vycb2",2,2,246.530479609415,246.659306939183,242.986234422131,"value_alt_offset",2
"827","y71fvh7ol8vycb2",1,3,250.548263754081,253.708067434721,247.119585092418,"value_alt_offset",3
"828","y71fvh7ol8vycb2",2,3,246.582213227743,241.577456096345,243.057328716802,"perc_offset",3
"829","zdzld8scpb2ydmo",1,1,251.78644995544,256.387364979919,249.603310602092,"value_alt_offset",1
"830","zdzld8scpb2ydmo",2,1,276.392425266345,287.712197231056,273.648935444936,"value_alt_offset",1
"831","zdzld8scpb2ydmo",1,2,259.826284848291,272.980851820266,260.794291454212,"full_offset",2
"832","zdzld8scpb2ydmo",2,2,252.799243771077,297.994242118167,250.482491374263,"value_alt_offset",2
"833","zdzld8scpb2ydmo",1,3,257.821217100459,295.602817779085,254.583518381116,"value_alt_offset",3
"834","zdzld8scpb2ydmo",2,3,264.03437811002,288.895514361101,260.442579524383,"value_alt_offset",3
"835","zqr31esvemh6qkz",1,1,277.565282419729,278.800576604056,286.040457869064,"full_offset",1
"836","zqr31esvemh6qkz",2,1,292.964750083718,290.92662686173,296.889826479221,"perc_offset",1
"837","zqr31esvemh6qkz",1,2,254.010495810148,258.73890752757,251.368601058737,"value_alt_offset",2
"838","zqr31esvemh6qkz",2,2,253.2837086913,269.345233286416,249.642653232402,"value_alt_offset",2
"839","zqr31esvemh6qkz",1,3,276.882008858779,289.043770602456,274.708023218267,"value_alt_offset",3
"840","zqr31esvemh6qkz",2,3,258.042001203083,260.054225914037,255.472900421078,"value_alt_offset",3
